lp,src,mt,ref,score,raw,annotators,domain,year,l1,l2
de-fr,Bei der Managerin handelt es sich um die Tochter des mächtigen Huawei-Gründers Ren Zhengfei.,"La manager est la fille du puissant fondateur de Huawei, Ren Zhengfei.","En ce qui concerne la dirigeante, il s’agit de la fille du puissant fondateur de Huawei, Ren Zhengfei.",0.1807382197685627,79.5,1,news,2021,de,fr
de-fr,"Heil sagte, für die Fleischbranche sei bereits 2017 ein relativ scharfes Gesetz in Kraft getreten.",Heil a déclaré qu'une loi relativement stricte est entrée en vigueur pour l'industrie de la viande dès 2017.,Heil a déclaré qu’une loi relativement stricte était entrée en vigueur pour le secteur de la viande dès 2017.,1.0369845925340857,100.0,1,news,2021,de,fr
de-fr,Hillje will populistische Zungenschläge durch eine Sendeplattform nach öffentlich-rechtlichem Standard verhindern.,Hillje veut empêcher les coups de langues populistes grâce à une plateforme d'envoi selon les normes publiques.,Hillje veut empêcher les accents populistes grâce à une plateforme de transmission de droit public.,0.634682610361065,77.0,1,news,2019,de,fr
de-fr,In diesem Fall muss die Erklärung für das Jahr 2019 erst bis zum 1.März 2021 das Finanzamt erreichen.,"Dans ce cas, la déclaration pour l ’ année 2019 ne doit parvenir au fisc qu ’ au 1er mars 2021.","Dans ce cas, la déclaration de 2019 ne doit parvenir au centre des impôts que le 1er mars 2021 au plus tard.",0.399747636222173,79.5,1,news,2021,de,fr
de-fr,Wie in Kassel steht ein entsprechender Beschluss auch für das Gebiet des Regierungspräsidiums Gießen noch in diesem Jahr an.,"Comme à Cassel, une décision correspondante doit également être prise pour le territoire du présidium du gouvernement de Giessen plus tard cette année.","Comme à Kassel, une décision du même type est également attendue cette année pour la zone relevant du Conseil régional de Gießen.",-0.5315935773072713,83.0,1,news,2021,de,fr
de-fr,In der Tat entspricht dieses indirekte Initiativrecht nicht dem Initativrecht des Bundestages.,"En effet, ce droit d'initiative indirect n'est pas conforme au droit d'initiative du Bundestag.",Ce droit d’initiative indirecte ne correspond effectivement pas au droit d’initiative du Bundestag.,1.03041725846762,100.0,1,news,2019,de,fr
de-fr,Ladeinfrastruktur:Auch die wird gefördert.,Infrastructure de charge : celle-ci est également encouragée.,Infrastructures de recharge : elles sont également subventionnées.,0.924673123697728,87.5,1,news,2021,de,fr
de-fr,Der Bundesbank-Chef schloss ein zweites Hilfspaket nicht aus.,Le chef de la Bundesbank n'a pas exclu un deuxième plan d'aide.,Le directeur de la banque fédérale n’a pas exclu la possibilité d’un second plan de sauvetage.,0.6209266402215309,93.5,1,news,2021,de,fr
de-fr,"Duch und sein Team haben die Kampagnenstrategie und Hunderte Maßnahmen, Aktionen und Veranstaltungen ersonnen.","Duch et son équipe ont imaginé la stratégie de combat et des centaines de mesures, d'actions et d'événements.","Duch et son équipe ont conçu la stratégie de la campagne et des centaines de mesures, actions et événements.",0.569083930784842,100.0,1,news,2019,de,fr
de-fr,"Man muss aber die Sinne schärfen: Es gibt kein Land in Europa, auch nicht das große und wirtschaftlich mächtige Deutschland, das in der Zukunft allein seine Selbstbehauptung in der Welt schaffen wird.","Mais il faut affiner vos sens: il n'y a pas de pays en Europe, pas même la grande Allemagne, économiquement puissante, qui, à l'avenir, créera seule son affirmation de soi dans le monde.","Mais il faut rester vigilants: il n'y a aucun pays en Europe, pas même l'Allemagne, aussi grande et économiquement puissante soit-elle, qui puisse garantir seule sa place dans le monde à l'avenir.",0.0948247520817283,84.0,1,news,2019,de,fr
de-fr,Doch jetzt ist alles anders.,"Mais maintenant, tout est différent.","Pourtant, maintenant tout est différent.",0.6752392290349096,100.0,1,news,2021,de,fr
de-fr,Brandenburgs Verbraucherschutzministerin Ursula Nonnemacher (Grüne) hält intensivere Kontrollen für nötig.,"La ministre de la protection des consommateurs du Brandebourg, Ursula Nonnemacher (Verts), estime que des contrôles plus intensifs sont nécessaires.","Ursula Nonnemacher, ministre en charge de la protection des consommateurs dans le Brandebourg (les Verts), considère que des contrôles plus intensifs sont nécessaires.",2.4042640366355816,76.0,1,news,2021,de,fr
de-fr,"Die Windanlagen auf der Ostsee, die nicht zum Netzgebiet von Tennet gehören, haben weitere 2,22 Terawattstunden (TWh) Strom eingespeist.","Les éoliennes de la mer Baltique, qui ne font pas partie du réseau de Tennet, ont injecté 2,22 térawattheures supplémentaires d ""électricité (TWh).","Les éoliennes en mer Baltique, qui n’appartiennent pas à la zone du réseau de Tennet, ont injecté 2,22 térawattheures (TWh) d’électricité.",0.0796376194700393,90.5,1,news,2021,de,fr
de-fr,Das Land NRW hat die Förderquoten für den Kauf und die Installation von Wallboxen und Ladesäulen befristet bis zum 30. November 2020 erhöht.,Le Land NRW a augmenté temporairement les quotas d ’ aide pour l ’ achat et l ’ installation de wallbox et de colonnes de chargement jusqu ’ au 30 novembre 2020.,Le Land de Rhénanie-du-Nord-Westphalie a prolongé le délai jusqu’au 30 novembre 2020 pour les taux de subvention concernant l’achat et l’installation de boîtes murales et de bornes de recharge.,-0.7330731532196961,60.0,1,news,2021,de,fr
de-fr,"Allerdings muss man auch sagen, wenn das auf unseriöser Arbeit aufgebaut wurde, dann haben sie auch nichts in der Bundesliga verloren"".","Cependant, il faut dire que si cela a été construit sur un travail douteux, ils n'ont rien perdu en Bundesliga non plus. »","On doit cependant aussi reconnaître que, si cela repose sur un travail qui n’est pas sérieux, alors ils n’ont rien perdu dans la Bundesliga ».",0.0381895098974657,87.0,1,news,2021,de,fr
de-fr,"Es wird immer deutlicher, dass die Folgen der Pandemie einen langen Schatten auf die Wirtschaft werfen.",Il devient de plus en plus évident que les conséquences de la pandémie jettent une longue ombre sur l ’ économie.,Il est de plus en plus évident que les conséquences de la pandémie assombrissent grandement l’économie.,0.3519623731214965,76.0,1,news,2021,de,fr
de-fr,Dazu braucht sie die Hilfe der Internetkonzerne.,"Pour cela, elle a besoin de l'aide des groupes Internet.","À cet effet, elle a besoin de l’aide des groupes Internet.",1.03041725846762,100.0,1,news,2019,de,fr
de-fr,"Er bezog sich dabei auf ein seltenes ökonomisches Phänomen, das durch gleichzeitig steigende Preise und Arbeitslosigkeit gekennzeichnet ist.","Il a fait référence à un phénomène économique rare, caractérisé par une hausse simultanée des prix et du chômage.","Il fait ainsi référence à un phénomène économique rare, qui se caractérise par une augmentation simultanée des prix et du chômage.",0.3603405339312446,96.33333333333331,1,news,2021,de,fr
de-fr,"Der 53-Jährige, der für die Generalstaatsanwaltschaft Frankfurt arbeitet, soll einem Unternehmen zu Gutachtenaufträgen in strafrechtlichen Ermittlungsverfahren verholfen haben, wie die Staatsanwaltschaft in Frankfurt mitteilte.","Le procureur général de Francfort-sur-le-Main, âgé de 53 ans, aurait demandé à une entreprise d'effectuer des mandats d'expertise dans le cadre d'enquêtes pénales, comme l'a indiqué le parquet de Francfort.","L’homme âgé de 53 ans, qui travaille pour le Ministère public général à Francfort, aurait aidé une entreprise dans le cadre de missions d’expertise menées dans des enquêtes pénales, selon les informations du ministère public de Francfort.",-1.3208787856794528,57.0,1,news,2021,de,fr
de-fr,Als Folge der Debatte über ausfällige Bemerkungen im Plenum und Sexismus im Parlamentsalltag sollen Abgeordnete in Zukunft besser sensibilisiert werden.,"Suite au débat sur les propos injurieux en plénière et le sexisme dans la vie parlementaire, les parlementaires devraient être mieux sensibilisés à l'avenir.","À la suite des débats sur les remarques abusives en salle plénière et le sexisme dans la vie parlementaire quotidienne, les eurodéputés doivent être davantage sensibilisés à l’avenir.",0.296950922922754,87.0,1,news,2019,de,fr
de-fr,Außerdem verlangt die FDP den Aufbau einer europäischen Armee unter gemeinsamem Oberbefehl.,"En outre, le FDP exige la création d'une armée européenne sous commandement commun.","En outre, le FDP revendique la mise en place d’une armée européenne agissant sous commandement unifié.",0.772407404661698,83.0,1,news,2019,de,fr
de-fr,Mehrere US-Bundesstaaten leiteten einem Dokument zufolge Untersuchungen wegen etwaiger Verbrauchertäuschung ein.,"Selon un document, plusieurs États américains ont ouvert une enquête sur une éventuelle tromperie des consommateurs.","Selon un document, plusieurs États des États-Unis ont procédé à des enquêtes sur une éventuelle tromperie à l’égard des consommateurs.",0.5414312371108315,98.0,1,news,2021,de,fr
de-fr,"Seit den 90er-Jahren bemüht sich Eskilstuna, umweltfreundlicher zu werden.","Depuis les années 90, Eskilstuna s'efforce de devenir plus respectueux de l'environnement.","Depuis les années 90, Eskilstuna s’efforce de devenir plus écologique.",0.4274115961512701,100.0,1,news,2021,de,fr
de-fr,Facebook will Werbe-Finanziers nennen,Facebook veut appeler des financiers publicitaires,Facebook veut désigner des financiers de la publicité,-2.07764262730455,25.0,1,news,2019,de,fr
de-fr,"Es ist im Übrigen auch nicht Sache oder Kompetenz der Kommission, Fahrverbote zu verhängen.",Il n'appartient d'ailleurs pas non plus à la Commission d'imposer des interdictions de circuler.,"En outre, il ne relève ni de la Commission ni de sa compétence d'imposer des interdictions de conduire.",-1.59985876835534,14.0,1,news,2019,de,fr
de-fr,"Die AfD-Delegierten wollen in Riesa auch weitere Kandidaten für das Europaparlament wählen, nachdem sie im November die ersten 13 Listenplätze vergeben hatten.","Les délégués de l'AfD veulent également choisir d'autres candidats au Parlement européen à Riesa, après avoir acheté les 13 premiers listes en novembre.","Les délégués de l’AfD veulent élire à Riesa d’autres candidats pour le Parlement européen, après avoir attribué les 13 premières places de la liste en novembre.",-1.35908475202972,11.0,1,news,2019,de,fr
de-fr,Doch in der Bundesregierung gibt es heftigen Widerstand gegen seine Ideen.,"Pourtant, au sein du gouvernement fédéral, il y a une vive opposition à ses idées.","Pourtant, ses idées se heurtent à une vive résistance au sein du gouvernement fédéral.",-0.903883267993777,67.0,1,news,2021,de,fr
de-fr,Die Sprecherin des russischen Außenministeriums Marija Sacharowa betonte:,La porte-parole du Ministère russe des Affaires étrangères Mariya Zakharova a souligné:,"La porte-parole du ministère russe des Affaires étrangères, Marija Sacharowa, a insisté :",0.8285444503195756,96.0,1,news,2021,de,fr
de-fr,"Inhaltlich verantwortlich ist jedoch nicht die Verwaltung, sondern das Präsidium des Parlaments, 15 stimmberechtigte Mitglieder, gewählt aus dem Kreis aller 751 Abgeordneten.","Sur le fond, cependant, ce n'est pas l'administration qui est responsable, mais le Bureau du Parlement, 15 députés votants, élus du cercle des 751 députés.","Sur le fond, ce n’est pourtant pas l’administration qui est responsable, mais le Bureau du Parlement, composé de 15 membres ayant le droit de vote, élus parmi les 751 députés.",0.876351381559948,85.0,1,news,2019,de,fr
de-fr,Europawahl: die Unbändigen rennen den Grünen hinterher.,Élections européennes : les non-initiés courent après les Verts.,Européennes : les insoumis courent derrière les écolos,-0.485555900746732,62.0,1,news,2019,de,fr
de-fr,"Ihr Vater, ein Verfechter der kontroversen Theorie des ""großen Austauschs"" der europäischen Bevölkerung durch eine Einwandererbevölkerung, der eine herbe Kritik an den amerikanischen Milliardär Georges Soros zum Ausdruck gebracht hatte, hatte der AFP erklärt, er würde ebenfalls auf der Liste stehen, und zwar auf einem Listenplatz, der keinen Eintritt ins Parlament in Aussicht stellen würde, damit er sich ohne Beschränkung finanziell an der Kampagne beteiligen könne.","Leur père, défenseur de la théorie controversée du ""grand échange"" de la population européenne par une population immigrée, qui avait exprimé une critique virulente du milliardaire américain Georges Soros, avait déclaré à l'AFP qu'il figurerait lui aussi sur la liste, sur une place de liste qui ne laisserait entrevoir aucune entrée au Parlement pour qu'il puisse participer financièrement à la campagne sans restriction.","Son père, partisan de la théorie controversée du « grand remplacement » de la population européenne par une population immigrée, et très critique à l’encontre du milliardaire américain George Soros, avait déclaré à l’AFP qu’il figurait aussi sur la liste, en position non éligible, ce qui lui permet de contribuer sans plafond à la campagne.",0.585509109555096,100.0,1,news,2019,de,fr
